gene,1054_0003_Control,1054_0004_Control,1054_0005_Control,1054_0006_Control,1054_0014_Control,1054_0020_Control,1054_0021_Control,1054_0022_Control,1054_0025_Control,1054_0027_Control,1054_0028_Control,1068_0002_Control,1068_0003_Control,1068_0004_Control,1068_0005_Control,1068_0012_Control,1068_0013_Control,1068_0018_Control,1068_0019_Control,1068_0020_Control,1068_0023_Control,1068_0024_Control,1068_0025_Control
ENSMUSG00000021709_Erbin,2.46,1.43,1.8800000000000001,0.99,2.05,0.92,1.3,1.23,3.07,1.77,0.89,0.74,1.12,2.29,1.6500000000000001,0.91,1.71,1.31,2.01,1.1700000000000002,0.43000000000000005,1.6400000000000001,0.47000000000000003
ENSMUSG00000021710_Nln,2.18,3.46,4.7700000000000005,2.05,3.1,0.56,5.359999999999999,1.7,0,1.08,1.54,1.22,3.1,0.9500000000000001,4.470000000000001,1,4.78,1.81,1.96,2.9299999999999997,3.06,1.73,5.31
ENSMUSG00000021711_Trappc13,30.650000000000002,22.39,17.830000000000002,31.630000000000003,16.64,28.05,28.759999999999998,19.24,29.47,18.09,31.07,21.479999999999997,16.06,12.18,10.84,14.82,16.830000000000002,26.5,16.5,9.3,14.81,15.38,18.979999999999997
ENSMUSG00000021712_Trim23,14.52,7.28,12.59,7.18,21.79,9.360000000000001,7.57,8.51,6.73,6.67,15.01,4.07,8.78,4.44,3.4299999999999997,7.24,9.04,9.65,8.38,7.75,6.63,10.56,5.75
ENSMUSG00000021713_Ppwd1,0.71,0.77,2.4699999999999998,1.35,1.21,3.46,0.9,0.73,0.9500000000000001,0.7899999999999999,3.9499999999999997,0.39,1.34,0.97,4.28,0.96,3.86,2.66,3.44,3.3899999999999997,2.64,3.2600000000000002,1.35
ENSMUSG00000021715_Cwc27,12.68,12.03,2.48,10.46,1.76,9.54,7.96,7.51,2.57,17.6,4.59,7.06,11.38,6.07,9.94,5.6,16.74,9.57,8.5,7.87,13.67,7.92,5.31
ENSMUSG00000021716_Srek1ip1,16.24,17.55,13.19,10.39,17.51,16.7,14.06,8.93,14.94,20.479999999999997,14.54,19.54,19.99,19.27,21.259999999999998,13.219999999999999,14.5,29.21,26.830000000000002,22.71,18.73,18.04,13.48
ENSMUSG00000021719_Rgs7bp,34.690000000000005,26.51,26.36,27.52,25.03,25.03,23.439999999999998,26.650000000000002,19,37.55,26.959999999999997,21.610000000000003,38,27.830000000000002,25.97,21.17,24.7,29.279999999999998,43.449999999999996,36.11,33,29.09,32.56
ENSMUSG00000021720_Rnf180,9.12,5.76,4.819999999999999,1.48,0.8700000000000001,3.04,1.1,0,7.970000000000001,0.16,0,2.3299999999999996,0.56,2.4499999999999997,0,7.859999999999999,1.74,0,1.76,5.819999999999999,2.68,4.64,4.09
ENSMUSG00000021725_Parp8,4.14,3.51,2.09,2.7,5.52,3.09,2.4099999999999997,7.24,13.32,8.16,0.69,0.8700000000000001,5.38,1.79,5.29,5.49,5.35,13.09,5.8,8.31,4.52,3.7800000000000002,6.73
ENSMUSG00000021728_Emb,30.4,26.85,22.74,16.75,22.130000000000003,29.54,23.99,7.159999999999999,26.610000000000003,25.4,28.47,8.89,19.130000000000003,23.62,15.950000000000001,26.95,26.610000000000003,35,20.87,19.91,27.41,22.38,17.07
ENSMUSG00000021730_Hcn1,2.4699999999999998,2.62,2.24,1.61,2.12,3.77,1.35,1.1300000000000001,2.03,0.88,1.3,2.13,4.2,3.5,3.2,3.25,4.28,5.09,6.2700000000000005,5.75,3.71,4.44,5.58
ENSMUSG00000021731_Mrps30,24.43,21.47,19.3,27.64,24.21,19.45,20.47,34.260000000000005,16.56,13.56,28.479999999999997,29.259999999999998,41.6,30.22,34.09,25.27,40.82,28.330000000000002,42.11,28.67,28.43,46.46,42.32
ENSMUSG00000021732_Fgf10,1.27,2.74,0.43000000000000005,0,0.6699999999999999,0.37,0.8500000000000001,0.35,0.17,0,0.13,1.46,1.96,0.62,2.84,0.1,0.04,2.22,1.36,1.72,1.26,0.9,1.29
ENSMUSG00000021733_Slc4a7,0.9,0.43000000000000005,1.8900000000000001,1.57,1.75,2.3899999999999997,0.39,0.71,3.4899999999999998,0.77,1.49,1.47,2.69,2.22,3.3699999999999997,0.89,1.1300000000000001,1.79,2.61,2.05,1.1800000000000002,2.3699999999999997,3.3899999999999997
ENSMUSG00000021737_Psmd6,125.56,121.9,139.22,173.99,106.63,112.3,143.84,119.39,123.1,74.35,124.96000000000001,155.25,155.87,169.70999999999998,127.23,139.10999999999999,147.67,132.17,90.3,128.6,147.42000000000002,117.77,141.73
ENSMUSG00000021738_Atxn7,2.68,1.3,2.16,0.93,0.72,0.8200000000000001,1.6700000000000002,0.32,0.24000000000000002,1.27,0.9400000000000001,0.8600000000000001,1.6600000000000001,1.6500000000000001,1.58,0.56,1.32,2.05,0.97,1.49,1.53,2.92,1.72
ENSMUSG00000021743_Fezf2,41.51,26.88,36.39,30.419999999999998,44.949999999999996,30.05,16.88,21.99,21.830000000000002,29.17,29.93,39.75,37.4,36.220000000000006,35.879999999999995,49.25,44.83,47.14,48.160000000000004,43.949999999999996,48.1,41.59,51.620000000000005
ENSMUSG00000021745_Ptprg,6.5,2.61,3.4699999999999998,3.3499999999999996,3.92,3.14,5.73,6.7700000000000005,3.64,3.04,4.7,2.19,4.33,1.78,5.42,2.74,4.1,11.719999999999999,8.94,7.02,3.23,4.34,2.08
ENSMUSG00000021747_4930452B06Rik,2.8099999999999996,9.11,5.17,2.98,2.12,0.46,2.4699999999999998,2.8699999999999997,3.9499999999999997,9.02,3.14,0.14,2,4.7,1.07,1.9,2.75,0,7,1.74,2.24,1.9,5.64
ENSMUSG00000021748_Pdhb,201,175.28,160.85000000000002,171.79,138.51,147.52,139.94,246.34,158.23,110.07,139.09,208.65,194.43,179.73,155.29,174.76,208.73,121.95,124.26,151.63,187.03,188.72,153.89000000000001
ENSMUSG00000021750_Fam107a,18.4,5.25,15.78,7.859999999999999,5.03,5.6499999999999995,4.91,11.629999999999999,15.98,8.31,7.14,12.219999999999999,17.3,14.139999999999999,10.16,13.68,16.439999999999998,18.4,28.650000000000002,18,13.61,10.75,8.57
ENSMUSG00000021752_Kctd6,58.47,47.32,52.730000000000004,38.309999999999995,39.93,56.05,65.81,81.47,81.05,44.339999999999996,59.44,66.1,85.94000000000001,77.51,55.120000000000005,119.31,77.56,65.7,65.86999999999999,105.94000000000001,65.39,55.309999999999995,62.01
ENSMUSG00000021756_Il6st,4.25,3.73,3.4099999999999997,0.8,1.6900000000000002,4.6899999999999995,1.33,0.23,6.1,9.370000000000001,4.79,1.3800000000000001,3.11,3.08,1.79,0.8,2.02,1.1300000000000001,2,3.8099999999999996,1.37,0.45,0.27
